"ID_Intervencion","ID_Padre","Fecha","Actor_Izquierda","Actor_Derecha","Estado_Lectura","Revision_ID","Motivo_Original","Reservas","Final_Izquierda","Inicio_Derecha"
"RPM-2010-09-16:3348:1","3348","2010-09-16","José De Gregorio Rebeco","Beltrán de Ramón Acevedo","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor José De Gregorio pregunta por la magnitud de la intervención,","a lo cual el Gerente de División Operaciones Financieras señor Beltrán de Ramón responde que las compras alcanzaron a US$ 10 billones el día anterior, en circunstancias que el mercado esperaba el triple."
"RPM-2010-09-16:3351:2","3351","2010-09-16","Sergio Lehmann Beresi","José De Gregorio Rebeco","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Lehmann acota que, quizás, lo que los japoneses están tratando de alcanzar, en la práctica, no es más que un objetivo inflacionario, sin pretender afectar el tipo de cambio real,","a lo cual el señor Presidente enfatiza que, en ese caso, sería llevado a cabo por el Banco de Japón."
"RPM-2010-09-16:3353:1","3353","2010-09-16","Manuel Marfán Lewis","Pablo García Silva","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Vicepresidente señor Manuel Marfán señala que no tiene certeza si el yen se mantuvo más o menos estable en términos reales en los últimos veinte años,","a lo cual el señor Pablo García expresa que no fue así en los últimos diez."
"RPM-2010-09-16:3369:1","3369","2010-09-16","Manuel Marfán Lewis","Rodrigo Vergara Montes","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Vicepresidente señor Manuel Marfán repara en que esa prima es arbitraria,","a lo cual el Consejero señor Rodrigo Vergara manifiesta que debería ser parecida a la tasa neutral."
"RPM-2010-09-16:3388:1","3388","2010-09-16","Sebastián Claro Edwards","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Sebastián Claro pregunta por el porcentaje del sector construcción que corresponde a vivienda,","a lo cual el señor Soto responde que una mitad corresponde a vivienda y la otra a obras de ingeniería."
"RPM-2010-09-16:3395:1","3395","2010-09-16","José De Gregorio Rebeco","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor José De Gregorio pregunta por la sigla IVCM,","a lo cual el señor Claudio Soto responde que se trata de un índice de ventas de bienes de consumo, nacionales e importados, que construye el INE."
"RPM-2010-09-16:3421:1","3421","2010-09-16","Enrique Marshall Rivera","Luis Opazo Roco","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Enrique Marshall consulta por la contribución de las AFP a ese aumento,","a lo cual el Gerente de Estabilidad Financiera señor Luis Opazo responde que su aporte no es significativo, del orden de 80 millones de dólares mensuales, debido a que las inversiones de los fondos de pensiones están topadas en renta variab"
"RPM-2010-10-14:3439:1","3439","2010-10-14","Beltrán de Ramón Acevedo","Felipe Jaque","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Gerente de División Operaciones Financieras señor Beltrán de Ramón informa que dicho promedio se encuentra en el rango que va de 10 a 20 puntos base,","lo cual es confirmado por el señor Felipe Jaque, quien explica, además, que dicho promedio es particularmente bajo para el Spread Libor - OIS a tres meses y que hoy está algo por sobre el rango estándar de 25 puntos base, aproximadamente. A"
"RPM-2010-10-14:3460:1","3460","2010-10-14","Claudio Soto Gamboa","José De Gregorio Rebeco","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","ivo de la publicación del IPoM porque el mercado recogió las perspectivas de una normalización del impulso monetario más intensa que la esperada, se revirtieron significativamente después de la publicación de la Minuta de la última Reunión,","El Presidente señor José De Gregorio consulta si el alza de las tasas en UF obedece solo a las perspectivas inflacionarias."
"RPM-2010-11-16:3543:1","3543","2010-11-16","Rodrigo Vergara Montes","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Rodrigo Vergara pregunta por la velocidad anualizada,","respondiendo el señor Claudio Soto que es cercana a 80%."
"RPM-2010-12-16:3620:2","3620","2010-12-16","Claudio Soto Gamboa","Rodrigo Vergara Montes","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","ción al alza se basó exclusivamente en el alza del impuesto que se decretó hace unos 10 años, aproximadamente. Con todo, señala que todo indica que las empresas tienen una política de ajuste anual de precios, alrededor del mes de mayo. ~ .,","El Consejero señor Rodrigo Vergara pregunta por la incidencia de las tarifas eléctricas en la caída de la inflación de diciembre,"
"RPM-2010-12-16:3620:3","3620","2010-12-16","Rodrigo Vergara Montes","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Rodrigo Vergara pregunta por la incidencia de las tarifas eléctricas en la caída de la inflación de diciembre,","a lo cual el señor Claudio Soto responde que alcanza a 1 décima, aproximadamente."
"RPM-2011-01-13:3646:1","3646","2011-01-13","Sebastián Claro Edwards","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Sebastián Claro plantea que los vaivenes que exhiben las tasas largas en Alemania estarían determinados por el estrés financiero en Europa, ya que los datos de esa economía han sido bastante positivos en el margen,","lo cual es confirmado por el Gerente de Análisis Internacional señor Sergio Lehmann."
"RPM-2011-03-17:3843:1","3843","2011-03-17","Enrique Marshall Rivera","Luis Óscar Herrera Barriga","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","ebe tener presente que esa información está atrasada y que el hecho de considerar la inflación promedio diluye el problema en cierta medida. En su opinión, las expectativas a fin de año reflejarían de mejor forma la situación inflacionaria,","lo cual es rebatido por el señor Luis Óscar Herrera, quien sostiene que, en general, las expectativas no son muy sensibles a ello."
"RPM-2011-04-12:3906:1","3906","2011-04-12","José De Gregorio Rebeco","Sebastián Claro Edwards","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor José De Gregorio piensa que la caída de tasas puede obedecer a expectativas de mayor inflación y mayor crecimiento,","en tanto que el Consejero señor Sebastián Claro estima que responde a expectativas de mayor inflación y menor crecimiento."
"RPM-2011-06-14:4096:2","4096","2011-06-14","Kevin Cowan Logan","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Gerente de División Política Financiera pregunta por los sectores que explican la corrección a la baja del crecimiento de las exportaciones reales,","a lo cual el señor Claudio Soto responde que obedece al sector minería."
"RPM-2011-07-14:4153:1","4153","2011-07-14","Manuel Marfán Lewis","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","e precios respecto de lo que se esperaba. Agrega que, de acuerdo con los antecedentes disponibles, estos precios habrían registrado una caída mayor que lo anticipado, por una serie de eventos favorables en las cosechas y en los inventarios,","El señor Sergio Lehmann confirma que la caída de estos precios ha sido más favorable de lo esperado. Asimismo, y respondiendo a una consulta del Consejero señor Rodrigo Vergara, informa que el alza del precio del azúcar obedece a la menor p"
"RPM-2011-07-14:4182:1","4182","2011-07-14","José De Gregorio Rebeco","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor José De Gregorio indica que las condiciones de demanda de créditos de consumo están mejorando,","lo cual es confirmado por el señor Claudio Soto, quien acota que las condiciones de oferta están cercanas a cero, lo que significa que no hay cambios respecto del trimestre anterior."
"RPM-2011-08-18:4220:2","4220","2011-08-18","Sergio Lehmann Beresi","Luis Óscar Herrera Barriga","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Lehmann se compromete a revisar el gráfico,","en tanto que el Gerente de División Estudios señor Luis Óscar Herrera hace presente que considerar el spread Euribor- Eonia arroja los mismos resultados que el spread Libor-OIS."
"RPM-2011-08-18:4234:1","4234","2011-08-18","Sebastián Claro Edwards","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Sebastián Claro consulta por las proyecciones discutidas en la reunión del Informe de Política Monetaria (IPoM) del día viernes 12,","a lo cual el señor Lehmann responde que para el año 2012 se espera un crecimiento de 1,5% para Estados Unidos, de 1% para Europa y de 8% para China."
"RPM-2011-10-13:4341:2","4341","2011-10-13","Sergio Lehmann Beresi","Manuel Marfán Lewis","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Lehmann responde que ese es precisamente el objeto de la votación,","en tanto que el Vicepresidente señor Manuel Marfán agrega que votan porque otorgan su garantía."
"RPM-2011-10-13:4347:1","4347","2011-10-13","Rodrigo Vergara Montes","Luis Óscar Herrera Barriga","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Rodrigo Vergara formula la misma pregunta respecto de China,","a lo cual el señor Herrera señala que las proyecciones se han corregido a la baja. Destaca que el último dato puntual fue algo mejor, pero después de un trimestre en que las cifras habían estado mostrando expectativas de crecimiento más déb"
"RPM-2011-10-13:4366:2","4366","2011-10-13","Rodrigo Cerda Norambuena","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Asesor del Ministro de Hacienda señor Rodrigo Cerda consulta por la velocidad de ventas del sector,","a lo cual el señor Claudio Soto responde que han estado creciendo, pero que no alcanzan aún los niveles observados antes de la crisis. En cuanto al empleo, el señor Claudio Soto destaca el alto dinamismo que se observa, especialmente en la "
"RPM-2011-12-13:4470:1","4470","2011-12-13","Rodrigo Vergara Montes","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor Rodrigo Vergara plantea que los antecedentes expuestos permiten señalar que la situación es algo menos negativa,","lo cual es confirmado por el señor Lehmann."
"RPM-2012-03-15:4698:1","4698","2012-03-15","Enrique Marshall Rivera","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Enrique Marshall consulta por el ritmo de crecimiento de las colocaciones de consumo,","a lo cual el señor Claudio Soto responde que su velocidad de expansión es inferior al 1%."
"RPM-2012-04-17:4763:1","4763","2012-04-17","Joaquín Vial Ruiz-Tagle","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Joaquín Vial consulta por los programas de empleo de emergencia del Gobierno,","a lo cual el señor Soto responde que se dejó de efectuar un seguimiento de ellos, pero que los datos disponibles reflejan una incidencia bastante pequeña desde hace un par de años."
"RPM-2012-05-17:4826:1","4826","2012-05-17","Rodrigo Vergara Montes","Ricardo Vicuña Poblete","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor Rodrigo Vergara solicita que se precise lo referente a los gastos extrapresupuestarios,","a lo cual el Gerente de División Estadísticas señor Ricardo Vicuña aclara que estos se refieren a aquellos bienes y servicios que contempla la Ley de Gastos Reservados de las Fuerzas Armadas. Agrega que los bienes y servicios de consumo del"
"RPM-2012-08-16:5003:1","5003","2012-08-16","Rodrigo Vergara Montes","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor Rodrigo Vergara, en relación con lo expuesto, hace presente que el gas registró una fuerte baja recientemente,","consignando el señor Claudio Soto que el perfil estacional de la gasolina debería subir y que en cuanto al gas, Metrogas anunció una baja de precios, la que no tiene mayor incidencia, porque beneficiará solo a una parte de la población que "
"RPM-2012-09-13:5061:1","5061","2012-09-13","Rodrigo Vergara Montes","Kevin Cowan Logan","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor Rodrigo Vergara comenta la emisión de bonos efectuada por el Banco Santander,","precisando el señor Kevin Cowan que la emisión fue realizada el día de ayer y que su monto alcanzó a US$750 millones."
"RPM-2012-10-18:5133:1","5133","2012-10-18","Rodrigo Vergara Montes","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor Rodrigo Vergara consulta por la consistencia entre estas estimaciones, las del Instituto Nacional de Estadísticas y las de la Asociación Chilena de Seguridad,","a lo que el señor Claudio Soto responde que todas ellas reflejan un panorama similar, aun cuando precisa que las estimaciones del INE no incluyen los datos de salarios agrícolas."
"RPM-2012-12-13:5252:2","5252","2012-12-13","Consejo del Banco Central de Chile","Manuel Marfán Lewis","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","Siendo las 16:30 horas, se reanuda la Reunión de Política Monetaria N° 193 y pasa a presidir la Sesión transitoriamente el Vicepresidente señor Manuel Marfán,","haciendo presente que el Presidente señor Rodrigo Vergara se incorporará posteriormente por cuanto se encuentra en una actividad propia del ejercicio de su cargo."
"RPM-2013-05-16:5519:1","5519","2013-05-16","Sebastián Claro Edwards","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Sebastián Claro consulta acerca de los factores que han incidido en la fuerte depreciación del dólar australiano y neozelandés,","precisando el señor Sergio Lehmann que los conforman las señales de preocupación por el tipo de cambio y un componente asociado a los términos de intercambio."
"RPM-2013-07-11:5639:1","5639","2013-07-11","Rodrigo Vergara Montes","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor Rodrigo Vergara comenta que el gobierno portugués no ha descartado el otorgamiento de un nuevo conjunto de medidas de apoyo por parte de las instituciones internacionales, reflejando la complejidad de su situación,","lo que es corroborado por el señor Sergio Lehmann, quien precisa, además, que si bien esa noticia generó una reacción positiva en los mercados, los EMBI y los spreads se han mantenido elevados y más altos que hace un mes atrás, dando cuenta"
"RPM-2013-07-11:5643:2","5643","2013-07-11","Joaquín Vial Ruiz-Tagle","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","aquín Vial destaca que todas las regiones exhiban flujos de capitales negativos, lo que en su opinión daría cuenta de que los inversionistas están retirando sus posiciones de los mercados internacionales y regresando a sus países de origen,","lo cual es confirmado por el señor Sergio Lehmann."
"RPM-2013-07-11:5647:1","5647","2013-07-11","Rodrigo Vergara Montes","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor Rodrigo Vergara observa que las variaciones que acumulan las paridades desde el mes de diciembre de 2012 a la fecha difieren de las informadas por la Gerencia de Análisis Internacional en forma diaria,","por lo que el señor Sergio Lehmann se compromete a revisar dicha información. En lo atinente a las intervenciones cambiarías, hace presente que Perú ha vendido dólares estadounidenses con el propósito de moderar la depreciación de su moneda"
"RPM-2013-09-12:5764:1","5764","2013-09-12","Sebastián Claro Edwards","Sergio Lehmann Beresi","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Sebastián Claro plantea que el empleo estructural en Estados Unidos de América ha cambiado lo que se habría potenciado con la última crisis,","a lo cual el señor Sergio Lehmann agrega que las personas en edad de pensionarse están trabajando más años y, por tanto, dejando con posterioridad la fuerza de trabajo."
"RPM-2013-11-19:5872:1","5872","2013-11-19","Manuel Marfán Lewis","Claudio Soto Gamboa","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Vicepresidente señor Manuel Marfán consulta si la reducción de existencias corresponde a bienes exportables o de otra clase,","respondiendo el señor Claudio Soto que su gran componente es minería, pero también proviene del sector industrial."
"RPM-2014-04-17:6135:3","6135","2014-04-17","Miguel Fuentes Díaz","Ricardo Vicuña Poblete","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Miguel Fuentes señala que dicha empresa ha informado un plan de inversión algo menor que el del año anterior,","en tanto el Gerente de División Estadísticas señor Ricardo Vicuña precisa que por el momento no ha reportado hasta esta fecha compras de aeronaves y agrega que hasta el año pasado, las importaciones de aeronaves para los vuelos entre las ci"
"RPM-2014-09-11:6407:1","6407","2014-09-11","Sebastián Claro Edwards","Beltrán de Ramón Acevedo","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Consejero señor Sebastián Claro recuerda que en ese período se desarrollaron las marchas estudiantiles,","y el Gerente de División Operaciones Financieras señor Beltrán de Ramón agrega que los fondos de pensiones anotaron una fuerte caída en el mes de mayo de ese año."
"RPM-2014-09-11:6415:1","6415","2014-09-11","Rodrigo Vergara Montes","Matías Bernier Bórquez","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor Rodrigo Vergara consulta por la fecha en que se espera la primera subida de tasa,","a lo cual el Gerente de Mercados Nacionales informa que el mercado estima que ella se materializará en el mes de julio del próximo año."
"RPM-2015-06-11:6813:1","6813","2015-06-11","Rodrigo Vergara Montes","Diego Gianelli Gómez","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor Rodrigo Vergara hace presente que la clasificación de riesgo de Grecia fue rebajada nuevamente,","precisando el señor Diego Gianelli que la agencia Standard & Poor’s bajó recientemente desde CCC+ a CCC la calificación de su deuda soberana."
"RPM-2015-06-11:6862:1","6862","2015-06-11","Rodrigo Vergara Montes","Juan Pablo Araya Marco","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El Presidente señor Rodrigo Vergara solicita al Fiscal señor Juan Pablo Araya que precise si existe algún impedimento para que el señor Subsecretario intervenga emitiendo su opinión durante el proceso de votación,","indicando el señor Fiscal que no hay ningún inconveniente reglamentario para dar lugar a ello y que inmediatamente a continuación se reanude el proceso de votación."
"RPM-2015-12-17:7176:1","7176","2015-12-17","Alberto Naudon Dell'Oro","Joaquín Vial Ruiz-Tagle","SIN_FICHA_BILATERAL","","FINAL_SIN_PUNTUACION","","El señor Alberto Naudon reitera que no es habitual tener recesiones de esta intensidad y duración que no estén acompañadas de una crisis financiera,","agregando el Consejero señor Joaquín Vial que una alternativa posible es que el sector público esté en quiebra."
